eval_id,retrieval_method,upstream_split,upstream_row_index,query_text,expected_attack_ids,word_count,candidate_k,top_k,embedding_model,reranker_model,vector_candidate_attack_ids,vector_candidate_scores,vector_candidate_ranks,retrieved_attack_ids,retrieved_names,retrieved_vector_scores,original_vector_ranks,reranker_scores,reranked_ranks,embedding_ms,vector_search_ms,reranking_ms,total_retrieval_ms,fallback_used,recall_at_1,recall_at_3,recall_at_5,recall_at_10,hit_at_3,hit_at_10,mrr
test-0052,vector_reranked,test,52,"During the execution of subsequent instructions, a call to the 0x10001D9A function is made. This function has a loop located at offset 0x10001E4D and performs several operations. One of these operations is a 1-byte XOR instruction (xor byte ptr [esi+ecx], al) located at offset 0x10001E4D. Its purpose is to decrypt a total of 110591 bytes of the executable’s resource data where the PE binary data is stored. The final result is an in-memory reconstructed executable file. In Figure 19, the encrypted and decrypted data in the process’s memory can be seen.",T1140,91,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1055.002;T1055.009;T1003.007;T1140;T1574.013;T1601.001;T1036.011;T1055.011;T1048.003;T1027;T1055.008;T1620;T1132.001;T1027.004;T1132;T1027.007;T1027.016;T1027.013;T1027.014;T1600.001,0.546252;0.527072;0.519006;0.516007;0.511997;0.490897;0.489996;0.486517;0.474316;0.472805;0.469892;0.463414;0.462239;0.461986;0.457997;0.449199;0.449028;0.448834;0.446820;0.446427,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1574.013;T1055.008;T1055.002;T1027.007;T1027.016;T1055.011;T1027.004;T1132.001;T1036.011;T1140,KernelCallbackTable;Ptrace System Calls;Portable Executable Injection;Dynamic API Resolution;Junk Code Insertion;Extra Window Memory Injection;Compile After Delivery;Standard Encoding;Overwrite Process Arguments;Deobfuscate/Decode Files or Information,0.511997;0.469892;0.546252;0.449199;0.449028;0.486517;0.461986;0.462239;0.489996;0.516007,5;11;1;16;17;8;14;13;7;4,-3.550704;-3.594941;-4.460840;-4.987059;-5.146124;-5.185469;-5.383687;-5.803136;-5.817209;-5.980758,1;2;3;4;5;6;7;8;9;10,28.477,8.766,1425.299,1462.547,False,0.0,0.0,0.0,1.0,0,1,0.1
test-0053,vector_reranked,test,53,"Agent ORM began circulating alongside Sekur in campaigns throughout the second half of 2015. The malware collects basic system information and is able to take screenshots of victim systems. It is used to download next-stage payloads when systems of interest are identified. It is strongly suspected that Agent ORM has been deprecated in favor of script-based first-stage implants (VB Flash, JS Flash, and Bateleur).",T1105;T1113;T1082;T1119;T1059.005;T1059.007;T1005,64,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1588.001;T1588.007;T1543.001;T1059.005;T1497;T1497.001;T1674;T1505;T1220;T1497.002;T1216;T1137.001;T1027.008;T1608.001;T1608.002;T1622;T1027.018;T1673;T1218.001;T1651,0.418755;0.415980;0.404038;0.400200;0.389388;0.385129;0.381241;0.380073;0.377724;0.377602;0.376410;0.375536;0.369374;0.368908;0.368410;0.366541;0.364442;0.361733;0.361650;0.361273,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1588.001;T1608.001;T1588.007;T1497.002;T1674;T1497;T1608.002;T1622;T1497.001;T1218.001,Malware;Upload Malware;Artificial Intelligence;User Activity Based Checks;Input Injection;Virtualization/Sandbox Evasion;Upload Tool;Debugger Evasion;System Checks;Compiled HTML File,0.418755;0.368908;0.415980;0.377602;0.381241;0.389388;0.368410;0.366541;0.385129;0.361650,1;14;2;10;7;5;15;16;6;19,-4.163466;-4.609232;-5.055700;-5.124691;-5.163145;-5.326484;-5.684917;-5.688456;-5.966557;-6.566445,1;2;3;4;5;6;7;8;9;10,25.866,8.761,1345.473,1380.105,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0054,vector_reranked,test,54,"In this sense, APT3 crafted its own exploit from other exploits – a tactic very similar to one used by the Equation group. As this threat group also uses the name UPS team, we decided to name their version of the exploit bundle UPSynergy.",T1068;T1588.005;T1587.004,44,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1588.005;T1588.001;T1587.004;T1588;T1195.001;T1608.002;T1204.005;T1608.001;T1213.003;T1518;T1203;T1593.003;T1687;T1681;T1567.001;T1588.006;T1195.002;T1592.002;T1176;T1583,0.503917;0.453622;0.440419;0.424278;0.420366;0.415279;0.414957;0.403856;0.403521;0.403088;0.397237;0.396995;0.396978;0.391429;0.391383;0.386855;0.385335;0.382985;0.381037;0.380531,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1588.005;T1587.004;T1203;T1588;T1195.001;T1687;T1592.002;T1608.002;T1588.006;T1681,Exploits;Exploits;Exploitation for Client Execution;Obtain Capabilities;Compromise Software Dependencies and Development Tools;Exploitation for Defense Impairment;Software;Upload Tool;Vulnerabilities;Search Threat Vendor Data,0.503917;0.440419;0.397237;0.424278;0.420366;0.396978;0.382985;0.415279;0.386855;0.391429,1;3;11;4;5;13;18;6;16;14,-0.179749;-0.446763;-2.042577;-4.238657;-4.657955;-4.845536;-5.141517;-5.297450;-5.325576;-5.402764,1;2;3;4;5;6;7;8;9;10,20.369,8.78,1215.252,1244.406,False,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1.0
test-0055,vector_reranked,test,55,"First, the module checks if it is running in a target process name and (if specified) by the target username. If the module or user names do not match, the thread terminates.",T1033;T1057;T1087;T1480,32,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1055.003;T1055.012;T1559;T1480.002;T1055.004;T1055.008;T1055.001;T1564.011;T1574.010;T1546.018;T1574.005;T1129;T1055;T1574.013;T1036.009;T1106;T1055.005;T1053;T1559.001;T1134.002,0.445591;0.392584;0.384967;0.380017;0.379406;0.374722;0.372975;0.372674;0.356329;0.352736;0.352285;0.348040;0.344197;0.339843;0.338822;0.338680;0.338519;0.337815;0.336972;0.332275,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1055.001;T1574.010;T1574.005;T1134.002;T1055.003;T1055.008;T1129;T1564.011;T1055;T1055.012,Dynamic-link Library Injection;Services File Permissions Weakness;Executable Installer File Permissions Weakness;Create Process with Token;Thread Execution Hijacking;Ptrace System Calls;Shared Modules;Ignore Process Interrupts;Process Injection;Process Hollowing,0.372975;0.356329;0.352285;0.332275;0.445591;0.374722;0.348040;0.372674;0.344197;0.392584,7;9;11;20;1;6;12;8;13;2,-3.442359;-4.580907;-4.864764;-5.054168;-5.827425;-6.157319;-6.687742;-6.729905;-7.281895;-7.319512,1;2;3;4;5;6;7;8;9;10,18.926,8.873,1204.137,1231.942,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0056,vector_reranked,test,56,SMOKEDHAM was observed using UltraVNC to establish a connection to the IP address and port pair 81.91.177[.]54[:]7234 that has been observed in past UNC2465 intrusions.,T1571,25,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1016.001;T1205.001;T1070.007;T1205;T1040;T1568.003;T1049;T1665;T1564.006;T1018;T1016;T1071.001;T1599;T1590.005;T1133;T1219.003;T1090.001;T1205.002;T1590.006;T1046,0.411714;0.408929;0.394468;0.355457;0.355368;0.352724;0.350533;0.348119;0.344708;0.344458;0.339525;0.339233;0.337951;0.334233;0.332834;0.332370;0.331883;0.331034;0.330051;0.329622,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1205;T1205.001;T1568.003;T1133;T1590.005;T1040;T1599;T1665;T1016.001;T1205.002,Traffic Signaling;Port Knocking;DNS Calculation;External Remote Services;IP Addresses;Network Sniffing;Network Boundary Bridging;Hide Infrastructure;Internet Connection Discovery;Socket Filters,0.355457;0.408929;0.352724;0.332834;0.334233;0.355368;0.337951;0.348119;0.411714;0.331034,4;2;6;15;14;5;13;8;1;18,-7.999270;-8.420053;-8.450243;-8.725685;-9.224197;-9.245618;-9.255182;-9.686694;-9.695807;-9.701731,1;2;3;4;5;6;7;8;9;10,20.925,9.252,1177.536,1207.719,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0057,vector_reranked,test,57,"The execution of the modified Mshta file resulted in the creation of a HTM file called loubSi78Vgb9[1].htm that was written to a temporary INetCache directory. Mandiant was not able to acquire this file at the time of writing; however, Mandiant was able to recover partial contents of the file.",T1036.005,49,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1218.005;T1070.006;T1003.002;T1055.013;T1553.005;T1036.008;T1218.001;T1204.002;T1218.014;T1564.004;T1601.001;T1055.003;T1574.010;T1546.001;T1003.001;T1601;T1546.012;T1565.003;T1647;T1027.004,0.525105;0.423810;0.418695;0.409878;0.404585;0.404257;0.402493;0.394136;0.390528;0.383981;0.383833;0.367469;0.363887;0.362666;0.362002;0.352144;0.350796;0.346863;0.346687;0.345570,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1218.005;T1546.012;T1055.013;T1218.014;T1204.002;T1055.003;T1546.001;T1070.006;T1601.001;T1218.001,Mshta;Image File Execution Options Injection;Process Doppelgänging;MMC;Malicious File;Thread Execution Hijacking;Change Default File Association;Timestomp;Patch System Image;Compiled HTML File,0.525105;0.350796;0.409878;0.390528;0.394136;0.367469;0.362666;0.423810;0.383833;0.402493,1;17;4;9;8;12;14;2;11;7,0.098401;-5.156012;-6.342858;-6.470407;-6.841971;-7.066465;-7.266016;-7.480270;-7.526241;-7.626279,1;2;3;4;5;6;7;8;9;10,21.214,9.062,1174.732,1205.013,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0058,vector_reranked,test,58,"But even more curious were the names of malicious drivers in this list, which if found could indicate that the target system has already been compromised by another attacker, and would then warn the operators to “pull back”. Another pivotal component in the Equation Group’s arsenal that is in charge of such checks is called “Territorial Dispute”, or “TeDi”.",T1083;T1082;T1480,59,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1681;T1036;T1195.003;T1652;T1668;T1542.002;T1036.010;T1195.002;T1016.001;T1685.003;T1687;T1574.008;T1592.002;T1686.002;T1553;T1496.002;T1592.001;T1069;T1012;T1090.002,0.504598;0.488824;0.479426;0.475393;0.455079;0.454694;0.449097;0.443937;0.440392;0.432250;0.432121;0.431897;0.430617;0.428302;0.426418;0.424236;0.420736;0.420196;0.416282;0.415382,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1668;T1685.003;T1592.002;T1542.002;T1652;T1496.002;T1687;T1090.002;T1036;T1574.008,Exclusive Control;Modify or Spoof Tool UI;Software;Component Firmware;Device Driver Discovery;Bandwidth Hijacking;Exploitation for Defense Impairment;External Proxy;Masquerading;Path Interception by Search Order Hijacking,0.455079;0.432250;0.430617;0.454694;0.475393;0.424236;0.432121;0.415382;0.488824;0.431897,5;10;13;6;4;16;11;20;2;12,-4.656860;-4.939488;-5.166600;-5.227232;-5.330118;-5.576470;-5.596915;-5.751407;-5.768542;-5.785565,1;2;3;4;5;6;7;8;9;10,21.456,8.449,1202.075,1231.985,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0059,vector_reranked,test,59,"In recent OilRig attacks, the threat actors purport to be legitimate service providers offering service and technical troubleshooting as a social engineering theme in their spear-phishing attacks. Earlier OilRig attacks appear to use fake job offers as a social engineering theme. The campaign appears highly targeted and delivers a backdoor we have called ‘Helminth’. Over the course of the attack campaign, we have observed two different variations of the Helminth backdoor, one written in VBScript and PowerShell that was delivered via a macro within Excel spreadsheets and the other a standalone Windows executable.",T1598.003;T1598.002;T1566.002;T1566;T1566.001;T1598.001;T1036,93,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1566.004;T1566.002;T1598.004;T1598.003;T1534;T1566.003;T1588.007;T1204.004;T1189;T1674;T1566.001;T1203;T1583.006;T1566;T1587.001;T1598.001;T1598.002;T1608.002;T1216;T1684.001,0.533942;0.532287;0.527591;0.524681;0.524354;0.523692;0.522709;0.516625;0.515803;0.507804;0.507069;0.504258;0.500587;0.500483;0.500376;0.498067;0.497462;0.497116;0.494203;0.492346,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1598.003;T1598.001;T1566.002;T1598.004;T1566.003;T1566.004;T1598.002;T1566;T1189;T1534,Spearphishing Link;Spearphishing Service;Spearphishing Link;Spearphishing Voice;Spearphishing via Service;Spearphishing Voice;Spearphishing Attachment;Phishing;Drive-by Compromise;Internal Spearphishing,0.524681;0.498067;0.532287;0.527591;0.523692;0.533942;0.497462;0.500483;0.515803;0.524354,4;16;2;3;6;1;17;14;9;5,-1.284740;-1.444898;-1.872385;-2.116563;-2.231174;-3.095859;-3.591675;-3.642556;-3.712337;-4.007461,1;2;3;4;5;6;7;8;9;10,23.88,10.695,1346.885,1381.467,False,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.7142857142857143,1,1,1.0
test-0060,vector_reranked,test,60,This attacker utilized an additional keylogging utility named C:\ProgramData\psh\console.exe. The keylogging utility was configured to capture and record keystrokes to C:\ProgramData\psh\System32Log.txt.,T1056;T1056.001;T1074.001;T1074,21,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1547.004;T1563.002;T1056.001;T1546.008;T1219.003;T1685.005;T1569.002;T1070.003;T1056.004;T1674;T1685.001;T1552.004;T1003.002;T1070.007;T1056.002;T1021.006;T1218.003;T1204.004;T1056.003;T1059.003,0.576035;0.548265;0.548112;0.522058;0.509915;0.490754;0.488808;0.486808;0.486000;0.483419;0.479185;0.477475;0.472892;0.471284;0.467801;0.464258;0.459653;0.454216;0.453534;0.448533,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1056.001;T1546.008;T1547.004;T1552.004;T1056.004;T1569.002;T1674;T1685.001;T1056.002;T1070.003,Keylogging;Accessibility Features;Winlogon Helper DLL;Private Keys;Credential API Hooking;Service Execution;Input Injection;Disable or Modify Windows Event Log;GUI Input Capture;Clear Command History,0.548112;0.522058;0.576035;0.477475;0.486000;0.488808;0.483419;0.479185;0.467801;0.486808,3;4;1;12;9;7;10;11;15;8,-2.766373;-2.834561;-3.835119;-4.429445;-4.976495;-5.181201;-5.255880;-5.606716;-5.921672;-6.047102,1;2;3;4;5;6;7;8;9;10,19.841,9.081,1288.321,1317.25,False,0.25,0.25,0.25,0.25,1,1,1.0
test-0061,vector_reranked,test,61,"We observed another campaign targeting an organisation located in Lebanon. While our first case describes a targeted campaign with the goal to exfiltrate data affecting internal servers, this one is the opposite: an auxiliary public web site compromised by several attackers for different purposes. We identified actors trying to deploy ransomware on the vulnerable server using China Chopper. The first attempt was Sodinokibi ransomware:",T1102;T1584.006;T1584.004,64,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1608.001;T1491.002;T1679;T1486;T1583.006;T1593;T1592.002;T1102.002;T1608.002;T1596;T1592.004;T1608.004;T1189;T1592;T1657;T1583.004;T1496.004;T1593.002;T1496.002;T1588.001,0.511574;0.489632;0.488722;0.478072;0.470815;0.462342;0.455679;0.454663;0.451954;0.451668;0.445237;0.444525;0.442524;0.441171;0.440764;0.440322;0.439508;0.439231;0.438591;0.437810,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1657;T1189;T1596;T1491.002;T1593.002;T1593;T1608.004;T1608.002;T1592.002;T1486,Financial Theft;Drive-by Compromise;Search Open Technical Databases;External Defacement;Search Engines;Search Open Websites/Domains;Drive-by Target;Upload Tool;Software;Data Encrypted for Impact,0.440764;0.442524;0.451668;0.489632;0.439231;0.462342;0.444525;0.451954;0.455679;0.478072,15;13;10;2;18;6;12;9;7;4,-4.887326;-5.461049;-6.237028;-6.393132;-6.410601;-6.477349;-6.506415;-6.508967;-6.853673;-7.210748,1;2;3;4;5;6;7;8;9;10,20.951,8.654,1370.308,1399.918,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0062,vector_reranked,test,62,"Finally, the Phorpiex VNC worm executes several scripts on a victim’s machine by simulating keyboard input using VNC protocol. First it enters Win+R to open the “Run program” window. Then it “enters” the script contents by sending the corresponding VNC packets:",T1059;T1021.005;T1059.003,41,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1021.005;T1219.003;T1219.002;T1674;T1059.006;T1021.006;T1563.002;T1569.002;T1219;T1204.004;T1021.001;T1059;T1059.011;T1053.005;T1055.003;T1216;T1059.008;T1218.015;T1216.002;T1202,0.471067;0.467160;0.441108;0.416013;0.413949;0.394907;0.394115;0.380147;0.379210;0.377316;0.372721;0.372109;0.371078;0.370733;0.369254;0.368160;0.364314;0.362233;0.354781;0.354499,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1674;T1059;T1021.005;T1204.004;T1216;T1055.003;T1202;T1059.011;T1059.006;T1216.002,Input Injection;Command and Scripting Interpreter;VNC;Malicious Copy and Paste;System Script Proxy Execution;Thread Execution Hijacking;Indirect Command Execution;Lua;Python;SyncAppvPublishingServer,0.416013;0.372109;0.471067;0.377316;0.368160;0.369254;0.354499;0.371078;0.413949;0.354781,4;12;1;10;16;15;20;13;5;19,0.249303;-3.243214;-3.320373;-3.446826;-4.423571;-4.720139;-5.386652;-5.804028;-5.965049;-6.126989,1;2;3;4;5;6;7;8;9;10,21.866,11.201,1278.927,1312.003,False,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,0.5
test-0063,vector_reranked,test,63,"The second functionality enabled in this sample that had not been observed in previous Thanos variants involved the ability to overwrite the master boot record (MBR). Once the code checks to see if the operating system version is not “Windows 10” or “Windows 8,” the code will attempt to open “\\.\PhysicalDrive0” and write a 512-byte string to offset 0. The byte array that is written to offset 0 of “\\.\PhysicalDrive0” initially has a ransom message of “Your files are encrypted. Contact us at: get-my-data@protonmail.com…”, but the code will replace this string with the following string before writing to disk:",T1485;T1561.002;T1082,99,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1561.002;T1561.001;T1542.003;T1561;T1679;T1601.001;T1542;T1542.002;T1680;T1025;T1091;T1490;T1006;T1486;T1055.013;T1036.001;T1485;T1600.002;T1601;T1495,0.473520;0.428926;0.428642;0.422116;0.422056;0.419871;0.418502;0.409018;0.406974;0.406852;0.402461;0.401929;0.401322;0.399571;0.388726;0.386060;0.375346;0.369961;0.367597;0.364284,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1542.003;T1601.001;T1495;T1561.001;T1542;T1486;T1055.013;T1485;T1561.002;T1561,Bootkit;Patch System Image;Firmware Corruption;Disk Content Wipe;Pre-OS Boot;Data Encrypted for Impact;Process Doppelgänging;Data Destruction;Disk Structure Wipe;Disk Wipe,0.428642;0.419871;0.364284;0.428926;0.418502;0.399571;0.388726;0.375346;0.473520;0.422116,3;6;20;2;7;14;15;17;1;4,-0.847896;-3.920817;-5.427208;-5.548662;-5.872205;-6.378695;-6.379037;-6.585363;-6.736085;-7.071559,1;2;3;4;5;6;7;8;9;10,26.914,10.0,1276.013,1312.932,False,0.0,0.0,0.0,0.6666666666666666,0,1,0.125
test-0064,vector_reranked,test,64,"In several instances, UNC215 used the same exact file against multiple victims and frequently shared infrastructure across victims. This lack of compartmentalization is not uncommon, but does show that UNC215 is relatively less concerned about the ability for their compromises to be linked to each other. C2 servers used by UNC215 frequently reuse the same SSL certificate, as described in Team Cymru’s research in 2020. On one network, between April 2019 and April 2020, an operator repeatedly and infrequently revisited a compromised network whenever an Endpoint Detection and Response (EDR) tool detected or quarantined tools like HYPERBRO and Mimikatz. After several months of repeated detections, UNC215 deployed an updated version of HYPERBRO and a tool called “anti.exe” to stop Windows Update service and terminate EDR and Antivirus related services.",T1102;T1518.001,129,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1102;T1127;T1027.005;T1102.001;T1016.001;T1588.002;T1574.001;T1036;T1105;T1216;T1518;T1685;T1687;T1012;T1553;T1561;T1489;T1140;T1218.010;T1665,0.549404;0.547234;0.529104;0.527117;0.526949;0.514692;0.509459;0.506247;0.503449;0.503204;0.500343;0.500265;0.499466;0.498860;0.496257;0.492558;0.489164;0.487995;0.487253;0.485914,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1102.001;T1665;T1685;T1574.001;T1102;T1105;T1687;T1588.002;T1027.005;T1016.001,Dead Drop Resolver;Hide Infrastructure;Disable or Modify Tools;DLL;Web Service;Ingress Tool Transfer;Exploitation for Defense Impairment;Tool;Indicator Removal from Tools;Internet Connection Discovery,0.527117;0.485914;0.500265;0.509459;0.549404;0.503449;0.499466;0.514692;0.529104;0.526949,4;20;12;7;1;9;13;6;3;5,-3.035003;-3.072632;-3.525531;-3.783232;-4.139099;-4.255710;-4.413315;-4.733574;-5.100845;-5.948625,1;2;3;4;5;6;7;8;9;10,30.716,10.439,1212.768,1253.956,False,0.0,0.0,0.5,0.5,0,1,0.2
